"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","IE","Ireland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","IT","Italy",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","NL","Netherlands",2.374690540,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","PL","Poland",0.789953890,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","PT","Portugal",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","SE","Sweden",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","SI","Slovenia",15.328802820,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","SK","Slovakia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2019","UK","United Kingdom",0.681855680,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","AT","Austria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","CZ","Czechia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","DK","Denmark",1.626915690,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","ES","Spain",1.039158250,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","EUEEA30_21","EU/EEA (without UK)",0.264736000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","EUEEAUK_21","EU/EEA (with UK until 2019)",0.264736000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","FI","Finland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","HU","Hungary",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","IE","Ireland",1.708671500,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","IT","Italy",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","NL","Netherlands",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","PL","Poland",0.272276280,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","PT","Portugal",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","SE","Sweden",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","SI","Slovenia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2020","SK","Slovakia",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","AT","Austria",1.219958520,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","CZ","Czechia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","EL","Greece",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","ES","Spain",1.104679420,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","EUEEA30_21","EU/EEA (without UK)",0.433931000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","EUEEAUK_21","EU/EEA (with UK until 2019)",0.433931000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","FI","Finland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","HU","Hungary",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","IE","Ireland",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","IT","Italy",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","LI","Liechtenstein",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","LT","Lithuania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","LU","Luxembourg",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","LV","Latvia",5.752746930,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","NL","Netherlands",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","PL","Poland",1.451012370,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","PT","Portugal",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","RO","Romania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","SE","Sweden",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","SI","Slovenia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2021","SK","Slovakia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","AT","Austria",1.182718120,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","CZ","Czechia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","DK","Denmark",1.572277600,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","ES","Spain",1.781562600,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","EUEEA30_21","EU/EEA (without UK)",0.755923000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","EUEEAUK_21","EU/EEA (with UK until 2019)",0.755923000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","FI","Finland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","HU","Hungary",1.148778270,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","IE","Ireland",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","IT","Italy",0.249609360,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","LI","Liechtenstein",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","LT","Lithuania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","LV","Latvia",5.789382270,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","NL","Netherlands",1.993730110,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","PL","Poland",0.610778400,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","PT","Portugal",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","SE","Sweden",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","SI","Slovenia",10.544074230,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2022","SK","Slovakia",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","AT","Austria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","CZ","Czechia",2.943513960,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","ES","Spain",3.030596900,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","EUEEA30_21","EU/EEA (without UK)",0.806875000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","EUEEAUK_21","EU/EEA (with UK until 2019)",0.806875000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","FI","Finland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","HU","Hungary",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","IE","Ireland",1.794075960,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","IT","Italy",1.269293250,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","LI","Liechtenstein",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","NL","Netherlands",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","NO","Norway",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","PL","Poland",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","PT","Portugal",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","RO","Romania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","SE","Sweden",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","SI","Slovenia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2023","SK","Slovakia",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","AT","Austria",1.314786080,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","BE","Belgium",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","BG","Bulgaria",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","CZ","Czechia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","DK","Denmark",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","EE","Estonia",9.100837270,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","EL","Greece",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","ES","Spain",0.311253040,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","EUEEA30_21","EU/EEA (without UK)",0.267535000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","EUEEAUK_21","EU/EEA (with UK until 2019)",0.267535000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","FI","Finland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","HR","Croatia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","HU","Hungary",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","IE","Ireland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","IT","Italy",0.262722320,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","LI","Liechtenstein",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","LT","Lithuania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","LV","Latvia",6.970584130,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","MT","Malta",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","NL","Netherlands",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","NO","Norway",1.908105630,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","PL","Poland",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","PT","Portugal",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","RO","Romania",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","SE","Sweden",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","SI","Slovenia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes notification rate","N/100000","2024","SK","Slovakia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","AT","Austria",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","BE","Belgium",8.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","CY","Cyprus",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","CZ","Czechia",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","DK","Denmark",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","EL","Greece",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","ES","Spain",19.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","EUEEA30_21","EU/EEA (without UK)",92.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","EUEEAUK_21","EU/EEA (with UK until 2019)",92.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","FI","Finland",15.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","FR","France",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","HU","Hungary",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","IE","Ireland",4.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","IS","Iceland",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","IT","Italy",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","LT","Lithuania",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","LV","Latvia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","MT","Malta",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","NL","Netherlands",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","NO","Norway",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","PL","Poland",13.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","RO","Romania",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","SE","Sweden",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","SI","Slovenia",5.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","SK","Slovakia",-,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2010","UK","United Kingdom",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","AT","Austria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","BE","Belgium",6.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","BG","Bulgaria",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","CY","Cyprus",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","CZ","Czechia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","DK","Denmark",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","EE","Estonia",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","EL","Greece",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","ES","Spain",17.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","EUEEA30_21","EU/EEA (without UK)",68.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","EUEEAUK_21","EU/EEA (with UK until 2019)",73.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","FI","Finland",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","FR","France",7.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","HU","Hungary",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","IE","Ireland",3.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","IS","Iceland",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","IT","Italy",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","LT","Lithuania",2.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","LU","Luxembourg",0.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","LV","Latvia",1.000000000,""
"Invasive pneumococcal disease","Confirmed cases, age below 1","PCV7 serotypes reported cases","N","2011","MT","Malta",-,""
